target_name group_no QS F1 Jaccard
T1169-D23 261s 0.020 9.0 0.07
T1169-D23 403s 0.020 9.0 0.07
T1169-D23 018s 0.020 9.0 0.07
T1169-D23 264s 0.020 9.0 0.07
T1169-D23 399 0.019 0.9 0.05
T1169-D23 054 0.019 0.9 0.05
T1169-D23 125s 0.019 0.9 0.05
T1169-D23 441 0.018 7.4 0.16
T1169-D23 433 0.018 7.4 0.16
T1169-D23 018s 0.017 5.1 0.08
T1169-D23 264s 0.017 5.1 0.08
T1169-D23 261s 0.017 5.1 0.08
T1169-D23 403s 0.017 5.1 0.08
T1169-D23 248 0.016 9.1 0.06
T1169-D23 275 0.016 7.1 0.08
T1169-D23 091 0.015 5.8 0.15
T1169-D23 166s 0.015 5.8 0.21
T1169-D23 131s 0.014 1.2 0.05
T1169-D23 037 0.014 6.1 0.07
T1169-D23 187 0.013 6.6 0.05
T1169-D23 423 0.013 6.6 0.05
T1169-D23 035s 0.013 5.5 0.06
T1169-D23 282s 0.013 2.3 0.04
T1169-D23 481s 0.013 2.3 0.04
T1169-D23 089s 0.013 2.3 0.04
T1169-D23 188s 0.013 2.3 0.04
T1169-D23 169 0.013 2.3 0.04
T1169-D23 091 0.013 3.6 0.14
T1169-D23 276 0.011 7.6 0.08
T1169-D23 248 0.011 9.1 0.06
T1169-D23 298s 0.010 5.8 0.09
T1169-D23 270s 0.010 5.8 0.09
T1169-D23 269 0.010 5.8 0.09
T1169-D23 342 0.010 5.8 0.09
T1169-D23 354 0.010 5.8 0.09
T1169-D23 225 0.010 5.8 0.09
T1169-D23 147 0.010 5.8 0.09
T1169-D23 494 0.010 0.0 0.20
T1169-D23 165 0.010 6.6 0.08
T1169-D23 117 0.010 6.9 0.08
T1169-D23 091 0.009 3.4 0.18
T1169-D23 125s 0.009 4.1 0.03
T1169-D23 399 0.009 4.1 0.03
T1169-D23 054 0.009 4.1 0.03
T1169-D23 446s 0.009 3.3 0.10
T1169-D23 461 0.009 3.3 0.10
T1169-D23 450s 0.009 3.9 0.12
T1169-D23 450s 0.009 3.9 0.12
T1169-D23 180 0.009 0.7 0.09
T1169-D23 089s 0.008 4.4 0.08
T1169-D23 098s 0.008 4.4 0.08
T1169-D23 188s 0.008 4.4 0.08
T1169-D23 169 0.008 4.4 0.08
T1169-D23 481s 0.008 4.4 0.08
T1169-D23 282s 0.008 4.4 0.08
T1169-D23 315s 0.008 2.7 0.18
T1169-D23 052 0.008 2.7 0.18
T1169-D23 131s 0.007 1.5 0.09
T1169-D23 131s 0.007 1.5 0.09
T1169-D23 275 0.007 1.9 0.07
T1169-D23 446s 0.006 2.6 0.10
T1169-D23 151s 0.006 2.6 0.10
T1169-D23 462s 0.006 2.6 0.10
T1169-D23 461 0.006 2.6 0.10
T1169-D23 225 0.006 3.6 0.10
T1169-D23 298s 0.006 3.6 0.10
T1169-D23 342 0.006 3.6 0.10
T1169-D23 133s 0.006 3.6 0.10
T1169-D23 270s 0.006 3.6 0.10
T1169-D23 147 0.006 3.6 0.10
T1169-D23 117 0.006 1.0 0.07
T1169-D23 117 0.006 4.3 0.09
T1169-D23 275 0.006 2.5 0.05
T1169-D23 298s 0.006 1.3 0.08
T1169-D23 270s 0.006 1.3 0.08
T1169-D23 342 0.006 1.3 0.08
T1169-D23 147 0.006 1.3 0.08
T1169-D23 276 0.006 4.0 0.08
T1169-D23 165 0.006 3.6 0.10
T1169-D23 245s 0.006 0.9 0.17
T1169-D23 385 0.006 0.9 0.17
T1169-D23 212s 0.006 1.2 0.07
T1169-D23 098s 0.006 2.6 0.05
T1169-D23 131s 0.006 1.7 0.10
T1169-D23 037 0.006 4.3 0.05
T1169-D23 212s 0.005 0.7 0.08
T1169-D23 446s 0.005 4.2 0.06
T1169-D23 151s 0.005 4.2 0.06
T1169-D23 462s 0.005 4.2 0.06
T1169-D23 461 0.005 4.2 0.06
T1169-D23 212s 0.005 0.7 0.06
T1169-D23 212s 0.004 0.6 0.08
T1169-D23 131s 0.004 1.9 0.05
T1169-D23 399 0.004 0.8 0.06
T1169-D23 054 0.004 0.8 0.06
T1169-D23 125s 0.004 0.8 0.06
T1169-D23 212s 0.004 0.4 0.08
T1169-D23 461 0.004 1.9 0.09
T1169-D23 446s 0.004 1.9 0.09
T1169-D23 151s 0.004 1.9 0.09
T1169-D23 462s 0.004 1.9 0.09
T1169-D23 447 0.003 0.3 0.10
T1169-D23 447 0.003 0.8 0.09
T1169-D23 151s 0.003 1.0 0.08
T1169-D23 462s 0.003 1.0 0.08
T1169-D23 446s 0.003 1.0 0.08
T1169-D23 461 0.003 1.0 0.08
T1169-D23 447 0.002 0.5 0.09
T1169-D23 147 0.002 0.4 0.08
T1169-D23 320 0.002 0.4 0.08
T1169-D23 270s 0.002 0.4 0.08
T1169-D23 298s 0.002 0.4 0.08
T1169-D23 225 0.002 0.4 0.08
T1169-D23 276 0.002 1.2 0.08
T1169-D23 276 0.002 1.2 0.08
T1169-D23 117 0.002 0.8 0.08
T1169-D23 447 0.002 0.3 0.10
T1169-D23 275 0.002 0.6 0.07
T1169-D23 447 0.001 0.6 0.09
T1169-D23 092 0.001 0.4 0.07
T1169-D23 204 0.001 0.4 0.07
T1169-D23 466s 0.001 0.4 0.07
T1169-D23 219s 0.000 1.6 0.07
T1169-D23 219s 0.000 1.6 0.07
T1169-D23 219s 0.000 1.6 0.06
T1169-D23 035s 0.000 2.1 0.06
T1169-D23 219s 0.000 1.6 0.07
T1169-D23 219s 0.000 1.6 0.06
T1169-D34 494 0.908 82.9 0.81
T1169-D34 092 0.907 82.4 0.83
T1169-D34 204 0.907 82.4 0.83
T1169-D34 494 0.906 81.9 0.80
T1169-D34 162s 0.904 82.5 0.81
T1169-D34 494 0.903 84.2 0.84
T1169-D34 278 0.902 83.3 0.82
T1169-D34 162s 0.901 81.6 0.81
T1169-D34 383s 0.900 81.0 0.80
T1169-D34 278 0.900 81.3 0.79
T1169-D34 229s 0.898 82.4 0.81
T1169-D34 439 0.898 82.4 0.81
T1169-D34 494 0.898 82.4 0.79
T1169-D34 162s 0.896 78.9 0.77
T1169-D34 462s 0.896 80.6 0.80
T1169-D34 151s 0.896 80.6 0.80
T1169-D34 494 0.895 83.0 0.80
T1169-D34 439 0.891 81.0 0.78
T1169-D34 229s 0.891 81.0 0.78
T1169-D34 278 0.890 82.4 0.81
T1169-D34 466s 0.890 79.7 0.76
T1169-D34 278 0.889 81.0 0.77
T1169-D34 073s 0.887 81.0 0.81
T1169-D34 288s 0.887 81.0 0.81
T1169-D34 074 0.883 80.6 0.82
T1169-D34 074 0.882 80.8 0.82
T1169-D34 288s 0.882 79.8 0.77
T1169-D34 073s 0.882 79.8 0.77
T1169-D34 073s 0.881 80.2 0.80
T1169-D34 288s 0.881 80.2 0.80
T1169-D34 074 0.881 80.5 0.79
T1169-D34 185 0.880 75.7 0.72
T1169-D34 074 0.880 80.5 0.81
T1169-D34 073s 0.879 80.8 0.81
T1169-D34 288s 0.879 80.8 0.81
T1169-D34 074 0.878 80.2 0.80
T1169-D34 288s 0.878 79.7 0.80
T1169-D34 073s 0.878 79.7 0.80
T1169-D34 092 0.877 79.1 0.77
T1169-D34 466s 0.877 79.1 0.77
T1169-D34 204 0.877 79.1 0.77
T1169-D34 320 0.870 80.2 0.77
T1169-D34 162s 0.867 80.9 0.77
T1169-D34 185 0.862 77.7 0.74
T1169-D34 248 0.849 72.2 0.69
T1169-D34 018s 0.847 77.1 0.72
T1169-D34 264s 0.847 77.1 0.72
T1169-D34 261s 0.847 77.1 0.72
T1169-D34 403s 0.847 77.1 0.72
T1169-D34 185 0.847 75.6 0.68
T1169-D34 383s 0.844 79.0 0.75
T1169-D34 248 0.842 76.0 0.71
T1169-D34 248 0.841 71.6 0.63
T1169-D34 018s 0.840 78.1 0.74
T1169-D34 403s 0.840 78.1 0.74
T1169-D34 261s 0.840 78.1 0.74
T1169-D34 264s 0.840 78.1 0.74
T1169-D34 162s 0.840 78.0 0.79
T1169-D34 185 0.833 76.2 0.70
T1169-D34 008 0.832 79.3 0.75
T1169-D34 439 0.832 79.3 0.75
T1169-D34 229s 0.832 79.3 0.75
T1169-D34 092 0.832 78.4 0.70
T1169-D34 466s 0.832 78.4 0.70
T1169-D34 204 0.832 78.4 0.70
T1169-D34 185 0.832 74.7 0.70
T1169-D34 383s 0.820 73.5 0.70
T1169-D34 229s 0.819 77.6 0.75
T1169-D34 439 0.819 77.6 0.75
T1169-D34 229s 0.818 75.8 0.76
T1169-D34 008 0.818 75.8 0.76
T1169-D34 439 0.818 75.8 0.76
T1169-D34 208 0.811 71.1 0.70
T1169-D34 383s 0.809 77.2 0.71
T1169-D34 269 0.803 79.0 0.77
T1169-D34 360 0.803 79.0 0.77
T1169-D34 443s 0.803 79.0 0.77
T1169-D34 180 0.803 79.0 0.77
T1169-D34 225 0.803 79.0 0.77
T1169-D34 455 0.803 79.0 0.77
T1169-D34 187 0.794 74.0 0.71
T1169-D34 180 0.794 74.0 0.71
T1169-D34 360 0.794 74.0 0.71
T1169-D34 443s 0.794 74.0 0.71
T1169-D34 423 0.794 74.0 0.71
T1169-D34 269 0.794 74.0 0.71
T1169-D34 455 0.794 74.0 0.71
T1169-D34 398 0.794 74.0 0.71
T1169-D34 165 0.794 75.3 0.71
T1169-D34 320 0.786 70.0 0.70
T1169-D34 466s 0.781 73.7 0.70
T1169-D34 248 0.780 69.6 0.63
T1169-D34 234 0.767 72.4 0.72
T1169-D34 234 0.765 72.7 0.74
T1169-D34 234 0.765 73.0 0.73
T1169-D34 443s 0.760 70.0 0.61
T1169-D34 342 0.760 70.0 0.61
T1169-D34 360 0.760 70.0 0.61
T1169-D34 269 0.760 70.0 0.61
T1169-D34 225 0.760 70.0 0.61
T1169-D34 455 0.760 70.0 0.61
T1169-D34 234 0.758 73.8 0.75
T1169-D34 165 0.757 70.3 0.61
T1169-D34 234 0.757 70.8 0.67
T1169-D34 165 0.745 69.2 0.69
T1169-D34 443s 0.741 69.7 0.69
T1169-D34 455 0.741 69.7 0.69
T1169-D34 180 0.741 69.7 0.69
T1169-D34 360 0.741 69.7 0.69
T1169-D34 475s 0.722 63.0 0.67
T1169-D34 158s 0.722 63.0 0.67
T1169-D34 086s 0.722 63.0 0.67
T1169-D34 003 0.722 63.0 0.67
T1169-D34 367 0.722 63.0 0.67
T1169-D34 120s 0.722 63.0 0.67
T1169-D34 086s 0.722 63.0 0.67
T1169-D34 120s 0.722 63.0 0.67
T1169-D34 320 0.717 70.0 0.72
T1169-D34 180 0.687 62.3 0.63
T1169-D34 443s 0.687 62.3 0.63
T1169-D34 360 0.687 62.3 0.63
T1169-D34 208 0.632 61.8 0.62
T1169-D34 383s 0.626 50.8 0.49
T1169-D34 477 0.600 64.2 0.73
T1169-D34 119 0.599 50.8 0.55
T1169-D34 119 0.599 51.3 0.56
T1169-D34 119 0.598 51.0 0.52
T1169-D34 092 0.593 55.7 0.64
T1169-D34 466s 0.593 55.7 0.64
T1169-D34 204 0.593 55.7 0.64
T1169-D34 119 0.593 54.3 0.57
T1169-D34 119 0.589 50.8 0.55
T1169-D34 208 0.576 56.7 0.54
T1169-D34 166s 0.550 45.8 0.47
T1169-D34 450s 0.514 47.6 0.45
T1169-D34 204 0.495 54.4 0.54
T1169-D34 092 0.495 54.4 0.54
T1169-D34 166s 0.476 43.4 0.38
T1169-D34 257 0.465 36.9 0.52
T1169-D34 257 0.457 35.2 0.57
T1169-D34 257 0.450 34.6 0.50
T1169-D34 257 0.439 35.3 0.52
T1169-D34 003 0.431 32.9 0.30
T1169-D34 158s 0.431 32.9 0.30
T1169-D34 367 0.431 32.9 0.30
T1169-D34 475s 0.431 32.9 0.30
T1169-D34 086s 0.431 32.9 0.30
T1169-D34 120s 0.431 32.9 0.30
T1169-D34 158s 0.429 33.1 0.30
T1169-D34 475s 0.429 33.1 0.30
T1169-D34 257 0.425 32.1 0.54
T1169-D34 320 0.414 40.9 0.38
T1169-D34 208 0.402 44.1 0.45
T1169-D34 003 0.328 32.6 0.31
T1169-D34 475s 0.328 32.6 0.31
T1169-D34 120s 0.328 32.6 0.31
T1169-D34 158s 0.328 32.6 0.31
T1169-D34 086s 0.328 32.6 0.31
T1169-D34 367 0.328 32.6 0.31
T1169-D34 264s 0.295 27.9 0.34
T1169-D34 261s 0.295 27.9 0.34
T1169-D34 018s 0.295 27.9 0.34
T1169-D34 403s 0.295 27.9 0.34
T1169-D34 003 0.292 27.2 0.29
T1169-D34 367 0.292 27.2 0.29
T1169-D34 035s 0.283 28.9 0.29
T1169-D34 035s 0.283 28.9 0.29
T1169-D34 227 0.276 28.7 0.32
T1169-D34 434 0.276 28.7 0.32
T1169-D34 367 0.231 28.8 0.26
T1169-D34 003 0.231 28.8 0.26
T1169-D34 086s 0.205 22.1 0.26
T1169-D34 120s 0.205 22.1 0.26
T1169-D34 475s 0.182 23.7 0.42
T1169-D34 158s 0.182 23.7 0.42
T1169-D34 261s 0.171 22.4 0.18
T1169-D34 018s 0.171 22.4 0.18
T1169-D34 403s 0.171 22.4 0.18
T1169-D34 264s 0.171 22.4 0.18
T1169-D34 018s 0.171 22.4 0.18
T1169-D34 261s 0.171 22.4 0.18
T1169-D34 403s 0.171 22.4 0.18
T1169-D34 264s 0.171 22.4 0.18
T1169-D34 208 0.154 21.4 0.29
T1169-D34 434 0.145 20.6 0.24
T1169-D34 227 0.145 20.6 0.24
T1169-D34 434 0.143 23.4 0.40
T1169-D34 227 0.143 23.4 0.40
T1169-D34 248 0.074 15.9 0.11
T1169-D34 462s 0.055 9.9 0.17
T1169-D34 461 0.055 9.9 0.17
T1169-D34 446s 0.055 9.9 0.17
T1169-D34 151s 0.055 9.9 0.17
T1169-D34 180 0.053 11.0 0.17
T1169-D34 035s 0.052 13.7 0.19
T1169-D34 399 0.044 14.7 0.19
T1169-D34 125s 0.044 14.7 0.19
T1169-D34 054 0.044 14.7 0.19
T1169-D34 166s 0.038 14.4 0.30
T1169-D34 166s 0.035 11.2 0.16
T1169-D34 188s 0.029 10.7 0.13
T1169-D34 098s 0.029 10.7 0.13
T1169-D34 481s 0.029 10.7 0.13
T1169-D34 282s 0.029 10.7 0.13
T1169-D34 169 0.029 10.7 0.13
T1169-D34 089s 0.029 10.7 0.13
T1169-D34 166s 0.029 8.5 0.14
T1169-D34 117 0.027 7.3 0.16
T1169-D34 275 0.027 9.6 0.15
T1169-D34 276 0.026 9.6 0.16
T1169-D34 225 0.023 8.0 0.16
T1169-D34 342 0.023 8.0 0.16
T1169-D34 298s 0.023 8.0 0.16
T1169-D34 269 0.023 8.0 0.16
T1169-D34 354 0.023 8.0 0.16
T1169-D34 270s 0.023 8.0 0.16
T1169-D34 147 0.023 8.0 0.16
T1169-D34 165 0.022 8.7 0.15
T1169-D34 227 0.022 12.8 0.12
T1169-D34 434 0.022 12.8 0.12
T1169-D34 091 0.018 3.2 0.17
T1169-D34 447 0.018 3.0 0.14
T1169-D34 434 0.017 8.9 0.20
T1169-D34 227 0.017 8.9 0.20
T1169-D34 447 0.016 3.8 0.15
T1169-D34 447 0.015 2.9 0.12
T1169-D34 447 0.014 2.9 0.15
T1169-D34 447 0.013 2.7 0.15
T1169-D34 461 0.012 2.2 0.15
T1169-D34 446s 0.012 2.2 0.15
T1169-D34 245s 0.009 3.6 0.15
T1169-D34 385 0.009 3.6 0.15
T1169-D34 052 0.008 3.8 0.18
T1169-D34 315s 0.008 3.8 0.18
T1169-D34 089s 0.008 9.0 0.09
T1169-D34 481s 0.008 9.0 0.09
T1169-D34 188s 0.008 9.0 0.09
T1169-D34 098s 0.008 9.0 0.09
T1169-D34 282s 0.008 9.0 0.09
T1169-D34 169 0.008 9.0 0.09
T1169-D34 423 0.008 2.0 0.09
T1169-D34 187 0.008 2.0 0.09
T1169-D34 089s 0.007 4.4 0.15
T1169-D34 282s 0.007 4.4 0.15
T1169-D34 481s 0.007 4.4 0.15
T1169-D34 188s 0.007 4.4 0.15
T1169-D34 169 0.007 4.4 0.15
T1169-D34 212s 0.005 2.4 0.14
T1169-D34 441 0.004 8.8 0.08
T1169-D34 433 0.004 8.8 0.08
T1169-D34 117 0.004 3.3 0.16
T1169-D34 275 0.004 3.6 0.17
T1169-D34 147 0.004 3.2 0.17
T1169-D34 270s 0.004 3.2 0.17
T1169-D34 298s 0.004 3.2 0.17
T1169-D34 342 0.004 3.2 0.17
T1169-D34 091 0.003 1.8 0.18
T1169-D34 423 0.003 7.9 0.10
T1169-D34 187 0.003 7.9 0.10
T1169-D34 450s 0.003 5.8 0.12
T1169-D34 441 0.002 4.1 0.09
T1169-D34 433 0.002 4.1 0.09
T1169-D34 368s 0.002 10.0 0.22
T1169-D34 333s 0.002 10.0 0.22
T1169-D34 433 0.002 5.5 0.11
T1169-D34 441 0.002 5.5 0.11
T1169-D34 433 0.002 4.2 0.12
T1169-D34 441 0.002 4.2 0.12
T1169-D34 212s 0.002 2.4 0.14
T1169-D34 091 0.002 1.8 0.18
T1169-D34 037 0.002 5.4 0.10
T1169-D34 131s 0.002 1.2 0.19
T1169-D34 131s 0.002 1.2 0.19
T1169-D34 035s 0.002 2.3 0.12
T1169-D34 441 0.001 7.1 0.15
T1169-D34 433 0.001 7.1 0.15
T1169-D34 276 0.001 3.0 0.17
T1169-D34 276 0.001 7.0 0.08
T1169-D34 276 0.001 7.0 0.08
T1169-D34 091 0.001 1.7 0.17
T1169-D34 037 0.001 5.3 0.08
T1169-D34 054 0.001 9.0 0.09
T1169-D34 125s 0.001 9.0 0.09
T1169-D34 399 0.001 9.0 0.09
T1169-D34 098s 0.001 7.6 0.07
T1169-D34 282s 0.001 7.6 0.07
T1169-D34 169 0.001 7.6 0.07
T1169-D34 089s 0.001 7.6 0.07
T1169-D34 481s 0.001 7.6 0.07
T1169-D34 188s 0.001 7.6 0.07
T1169-D34 450s 0.001 10.1 0.10
T1169-D34 450s 0.001 10.1 0.10
T1169-D34 091 0.001 7.4 0.13
T1169-D34 399 0.001 9.1 0.08
T1169-D34 125s 0.001 9.1 0.08
T1169-D34 054 0.001 9.1 0.08
T1169-D34 212s 0.001 2.3 0.13
T1169-D34 131s 0.001 1.7 0.20
T1169-D34 131s 0.001 7.7 0.14
T1169-D34 035s 0.001 11.8 0.21
T1169-D34 446s 0.001 4.0 0.08
T1169-D34 461 0.001 4.0 0.08
T1169-D34 151s 0.001 4.0 0.08
T1169-D34 462s 0.001 4.0 0.08
T1169-D34 275 0.001 8.2 0.08
T1169-D34 276 0.001 7.6 0.07
T1169-D34 165 0.001 7.6 0.07
T1169-D34 275 0.001 7.6 0.07
T1169-D34 212s 0.001 2.4 0.14
T1169-D34 037 0.001 6.0 0.06
T1169-D34 478 0.001 9.3 0.12
T1169-D34 098s 0.000 4.9 0.06
T1169-D34 131s 0.000 6.5 0.14
T1169-D34 117 0.000 8.2 0.07
T1169-D34 151s 0.000 7.6 0.08
T1169-D34 461 0.000 7.6 0.08
T1169-D34 462s 0.000 7.6 0.08
T1169-D34 446s 0.000 7.6 0.08
T1169-D34 147 0.000 7.6 0.07
T1169-D34 298s 0.000 7.6 0.07
T1169-D34 270s 0.000 7.6 0.07
T1169-D34 225 0.000 7.6 0.07
T1169-D34 342 0.000 7.6 0.07
T1169-D34 133s 0.000 7.6 0.07
T1169-D34 187 0.000 7.9 0.15
T1169-D34 423 0.000 7.9 0.15
T1169-D34 399 0.000 5.7 0.10
T1169-D34 125s 0.000 5.7 0.10
T1169-D34 054 0.000 5.7 0.10
T1169-D34 212s 0.000 1.9 0.12
T1169-D34 089s 0.000 3.9 0.21
T1169-D34 282s 0.000 3.9 0.21
T1169-D34 188s 0.000 3.9 0.21
T1169-D34 169 0.000 3.9 0.21
T1169-D34 481s 0.000 3.9 0.21
T1169-D34 098s 0.000 4.2 0.05
T1169-D34 151s 0.000 2.9 0.10
T1169-D34 461 0.000 2.9 0.10
T1169-D34 462s 0.000 2.9 0.10
T1169-D34 446s 0.000 2.9 0.10
T1169-D34 275 0.000 3.4 0.16
T1169-D34 117 0.000 3.1 0.14
T1169-D34 147 0.000 3.1 0.15
T1169-D34 342 0.000 3.1 0.15
T1169-D34 270s 0.000 3.1 0.15
T1169-D34 298s 0.000 3.1 0.15
T1169-D34 011s 0.000 3.1 0.15
T1169-D34 269 0.000 3.1 0.15
T1169-D34 455 0.000 3.1 0.15
T1169-D34 147 0.000 8.1 0.07
T1169-D34 270s 0.000 8.1 0.07
T1169-D34 298s 0.000 8.1 0.07
T1169-D34 225 0.000 8.1 0.07
T1169-D34 320 0.000 8.1 0.07
T1169-D34 187 0.000 7.6 0.07
T1169-D34 423 0.000 7.6 0.07
T1169-D34 219s 0.000 8.2 0.07
T1169-D34 219s 0.000 6.8 0.06
T1169-D34 219s 0.000 8.2 0.07
T1169-D34 219s 0.000 6.9 0.06
T1169-D34 037 0.000 3.3 0.11
T1169-D34 219s 0.000 8.1 0.07
T1169 439 0.677 60.4 0.61
T1169 229s 0.677 60.4 0.61
T1169 439 0.662 63.6 0.64
T1169 229s 0.662 63.6 0.64
T1169 008 0.630 58.4 0.56
T1169 229s 0.630 58.4 0.56
T1169 439 0.630 58.4 0.56
T1169 092 0.626 54.5 0.56
T1169 204 0.626 54.5 0.56
T1169 278 0.620 53.5 0.55
T1169 162s 0.588 50.2 0.55
T1169 320 0.587 50.6 0.56
T1169 278 0.584 53.3 0.54
T1169 092 0.580 51.0 0.52
T1169 204 0.580 51.0 0.52
T1169 466s 0.580 51.0 0.52
T1169 383s 0.575 49.1 0.51
T1169 162s 0.572 50.7 0.53
T1169 466s 0.564 47.3 0.51
T1169 278 0.562 49.4 0.51
T1169 208 0.561 48.7 0.49
T1169 162s 0.559 48.8 0.50
T1169 320 0.549 47.1 0.52
T1169 248 0.549 46.9 0.47
T1169 185 0.540 49.3 0.50
T1169 320 0.540 46.9 0.51
T1169 278 0.539 52.8 0.54
T1169 092 0.536 49.5 0.53
T1169 204 0.536 49.5 0.53
T1169 466s 0.536 49.5 0.53
T1169 466s 0.535 46.9 0.49
T1169 185 0.531 47.9 0.47
T1169 248 0.527 43.7 0.41
T1169 403s 0.524 47.7 0.50
T1169 261s 0.524 47.7 0.50
T1169 018s 0.524 47.7 0.50
T1169 264s 0.524 47.7 0.50
T1169 185 0.516 48.9 0.51
T1169 494 0.515 49.7 0.54
T1169 494 0.513 47.9 0.51
T1169 208 0.511 45.1 0.48
T1169 248 0.508 45.0 0.42
T1169 494 0.506 49.2 0.53
T1169 383s 0.504 51.3 0.54
T1169 494 0.493 47.3 0.52
T1169 462s 0.490 48.0 0.52
T1169 151s 0.490 48.0 0.52
T1169 074 0.480 52.2 0.59
T1169 074 0.477 52.3 0.58
T1169 288s 0.474 52.2 0.59
T1169 073s 0.474 52.2 0.59
T1169 264s 0.474 48.2 0.52
T1169 403s 0.474 48.2 0.52
T1169 018s 0.474 48.2 0.52
T1169 261s 0.474 48.2 0.52
T1169 074 0.471 52.8 0.59
T1169 288s 0.471 52.3 0.57
T1169 073s 0.471 52.3 0.57
T1169 074 0.470 52.4 0.58
T1169 288s 0.467 52.5 0.57
T1169 073s 0.467 52.5 0.57
T1169 162s 0.466 47.4 0.52
T1169 073s 0.465 52.2 0.57
T1169 288s 0.465 52.2 0.57
T1169 073s 0.462 52.2 0.57
T1169 288s 0.462 52.2 0.57
T1169 074 0.457 52.4 0.59
T1169 229s 0.456 48.2 0.50
T1169 439 0.456 48.2 0.50
T1169 360 0.453 46.8 0.48
T1169 455 0.453 46.8 0.48
T1169 342 0.453 46.8 0.48
T1169 225 0.453 46.8 0.48
T1169 269 0.453 46.8 0.48
T1169 443s 0.453 46.8 0.48
T1169 165 0.448 47.2 0.48
T1169 204 0.446 39.5 0.44
T1169 092 0.446 39.5 0.44
T1169 185 0.444 46.0 0.51
T1169 165 0.444 45.8 0.51
T1169 180 0.440 46.1 0.50
T1169 443s 0.440 46.1 0.50
T1169 455 0.440 46.1 0.50
T1169 360 0.440 46.1 0.50
T1169 229s 0.439 47.9 0.51
T1169 439 0.439 47.9 0.51
T1169 008 0.439 47.9 0.51
T1169 225 0.428 48.2 0.53
T1169 455 0.428 48.2 0.53
T1169 360 0.428 48.2 0.53
T1169 443s 0.428 48.2 0.53
T1169 180 0.428 48.2 0.53
T1169 269 0.428 48.2 0.53
T1169 234 0.427 44.6 0.50
T1169 234 0.424 45.2 0.50
T1169 234 0.424 44.4 0.51
T1169 162s 0.422 49.8 0.57
T1169 383s 0.421 53.2 0.60
T1169 165 0.418 46.6 0.51
T1169 234 0.417 43.9 0.50
T1169 187 0.417 45.9 0.51
T1169 443s 0.417 45.9 0.51
T1169 180 0.417 45.9 0.51
T1169 360 0.417 45.9 0.51
T1169 398 0.417 45.9 0.51
T1169 455 0.417 45.9 0.51
T1169 423 0.417 45.9 0.51
T1169 269 0.417 45.9 0.51
T1169 234 0.416 43.2 0.48
T1169 208 0.413 38.3 0.41
T1169 320 0.395 33.6 0.36
T1169 257 0.377 28.5 0.38
T1169 257 0.370 29.5 0.39
T1169 257 0.368 27.2 0.39
T1169 257 0.361 27.6 0.40
T1169 120s 0.359 34.4 0.33
T1169 158s 0.359 34.4 0.33
T1169 475s 0.359 34.4 0.33
T1169 086s 0.359 34.4 0.33
T1169 367 0.359 34.4 0.33
T1169 003 0.359 34.4 0.33
T1169 086s 0.353 34.4 0.34
T1169 120s 0.353 34.4 0.34
T1169 477 0.346 38.3 0.48
T1169 257 0.346 27.1 0.41
T1169 450s 0.316 32.5 0.33
T1169 003 0.295 25.3 0.27
T1169 367 0.294 25.3 0.27
T1169 119 0.286 40.3 0.43
T1169 119 0.282 40.2 0.44
T1169 119 0.281 40.4 0.45
T1169 119 0.281 41.1 0.45
T1169 119 0.280 40.3 0.43
T1169 248 0.279 28.0 0.26
T1169 475s 0.274 24.7 0.22
T1169 367 0.274 24.7 0.22
T1169 158s 0.274 24.7 0.22
T1169 120s 0.274 24.7 0.22
T1169 086s 0.274 24.7 0.22
T1169 003 0.274 24.7 0.22
T1169 158s 0.263 24.8 0.22
T1169 475s 0.263 24.8 0.22
T1169 227 0.253 30.2 0.33
T1169 434 0.253 30.2 0.33
T1169 035s 0.252 24.2 0.21
T1169 035s 0.252 24.2 0.21
T1169 367 0.224 24.8 0.24
T1169 003 0.224 24.8 0.24
T1169 158s 0.214 25.3 0.22
T1169 086s 0.214 25.3 0.22
T1169 003 0.214 25.3 0.22
T1169 120s 0.214 25.3 0.22
T1169 475s 0.214 25.3 0.22
T1169 367 0.214 25.3 0.22
T1169 158s 0.209 23.8 0.29
T1169 475s 0.209 23.8 0.29
T1169 494 0.207 28.4 0.37
T1169 434 0.203 27.2 0.36
T1169 227 0.203 27.2 0.36
T1169 018s 0.195 28.8 0.38
T1169 261s 0.195 28.8 0.38
T1169 264s 0.195 28.8 0.38
T1169 403s 0.195 28.8 0.38
T1169 180 0.180 41.9 0.46
T1169 360 0.180 41.9 0.46
T1169 443s 0.180 41.9 0.46
T1169 185 0.169 51.8 0.54
T1169 208 0.165 35.6 0.39
T1169 035s 0.164 20.5 0.23
T1169 208 0.145 21.0 0.21
T1169 383s 0.140 34.7 0.35
T1169 383s 0.126 48.1 0.49
T1169 434 0.117 16.9 0.19
T1169 227 0.117 16.9 0.19
T1169 166s 0.093 19.3 0.29
T1169 098s 0.076 10.0 0.12
T1169 169 0.076 10.0 0.12
T1169 089s 0.076 10.0 0.12
T1169 188s 0.076 10.0 0.12
T1169 481s 0.076 10.0 0.12
T1169 282s 0.076 10.0 0.12
T1169 166s 0.073 17.2 0.19
T1169 166s 0.066 20.1 0.27
T1169 187 0.061 6.5 0.11
T1169 423 0.061 6.5 0.11
T1169 403s 0.061 11.1 0.13
T1169 264s 0.061 11.1 0.13
